Time, InitialDerivativeIntegrator1_init_cond, InitialDerivativeIntegrator1_t_o, x1, x2
5.619999999999925, 0, 2, 0.996375359746623, 1.0036244578101305
5.629999999999924, 0, 2, 0.9964114255212507, 1.0035883938508434
5.639999999999924, 0, 2, 0.99644713243541, 1.0035526887339619
5.649999999999924, 0, 2, 0.9964824840598223, 1.003517338888944
5.659999999999924, 0, 2, 0.9965174839296798, 1.003482340780776
5.6699999999999235, 0, 2, 0.9965521355449988, 1.003447690909617
5.679999999999923, 0, 2, 0.9965864423709702, 1.0034133858104513
5.689999999999923, 0, 2, 0.9966204078383053, 1.0033794220527397
5.699999999999923, 0, 2, 0.9966540353435795, 1.003345796240078
5.709999999999923, 0, 2, 0.9966873282495717, 1.0033125050098566
5.7199999999999225, 0, 2, 0.9967202898856005, 1.0032795450329244
5.729999999999922, 0, 2, 0.996752923547857, 1.003246913013256
5.739999999999922, 0, 2, 0.9967852324997353, 1.0032146056876219
5.749999999999922, 0, 2, 0.9968172199721574, 1.0031826198252625
5.759999999999922, 0, 2, 0.9968488891638978, 1.0031509522275646
5.769999999999921, 0, 2, 0.9968802432419022, 1.0031195997277416
5.779999999999921, 0, 2, 0.9969112853416047, 1.003088559190517
5.789999999999921, 0, 2, 0.9969420185672415, 1.0030578275118116
5.799999999999921, 0, 2, 0.9969724459921611, 1.0030274016184313
5.809999999999921, 0, 2, 0.9970025706591313, 1.002997278467761
5.81999999999992, 0, 2, 0.9970323955806445, 1.00296745504746
5.82999999999992, 0, 2, 0.9970619237392179, 1.0029379283751623
5.83999999999992, 0, 2, 0.997091158087692, 1.0029086954981745
5.84999999999992, 0, 2, 0.9971201015495265, 1.0028797534931853
5.8599999999999195, 0, 2, 0.9971487570190918, 1.002851099465969
5.869999999999919, 0, 2, 0.997177127361959, 1.0028227305510993
5.879999999999919, 0, 2, 0.9972052154151863, 1.0027946439116608
5.889999999999919, 0, 2, 0.9972330239876026, 1.002766836738966
5.899999999999919, 0, 2, 0.9972605558600887, 1.0027393062522738
5.909999999999918, 0, 2, 0.9972878137858548, 1.0027120496985127
5.919999999999918, 0, 2, 0.9973148004907166, 1.0026850643520042
5.929999999999918, 0, 2, 0.9973415186733673, 1.002658347514191
5.939999999999918, 0, 2, 0.9973679710056476, 1.0026318965133667
5.949999999999918, 0, 2, 0.9973941601328129, 1.0026057087044093
5.959999999999917, 0, 2, 0.997420088673798, 1.0025797814685156
5.969999999999917, 0, 2, 0.9974457592214789, 1.0025541122129402
5.979999999999917, 0, 2, 0.997471174342932, 1.0025286983707362
5.989999999999917, 0, 2, 0.9974963365796907, 1.0025035374004978
5.9999999999999165, 0, 2, 0.997521248448, 1.0024786267861066
6.009999999999916, 0, 2, 0.9975459124390678, 1.0024539640364805
6.019999999999916, 0, 2, 0.9975703310193136, 1.0024295466853235
6.029999999999916, 0, 2, 0.9975945066306162, 1.00240537229088
6.039999999999916, 0, 2, 0.9976184416905571, 1.0023814384356902
6.0499999999999154, 0, 2, 0.9976421385926625, 1.0023577427263488
6.059999999999915, 0, 2, 0.9976655997066424, 1.0023342827932644
