Time, model.cp.theta, model.cp.x, model.cp.y, model.cp.z, model.cp.beta
8.779999999999857, -2.6366896018427974, -0.231908753319467, -0.41960309785933897, 0.8775827997406608, 0.4999995038845934
8.789999999999857, -2.67010670975628, -0.21775995514469446, -0.42711708924224573, 0.877582813193497, 0.49999947582424265
8.799999999999857, -2.7035238193938236, -0.20336800700934998, -0.43415416144340063, 0.8775828267613391, 0.4999994475240073
8.809999999999857, -2.736940930768399, -0.18874897897320603, -0.44070645688661086, 0.8775828404173717, 0.4999994190398203
8.819999999999856, -2.7703580438895345, -0.17391919465157848, -0.4467666592984615, 0.8775828541346047, 0.499999390427978
8.829999999999856, -2.8037751587633126, -0.1588952129882909, -0.452328001877528, 0.8775828678859272, 0.49999936174502907
8.839999999999856, -2.837192275392348, -0.14369380976589263, -0.4573842748500367, 0.877582881644161, 0.49999933304766275
8.849999999999856, -2.870609393775788, -0.12833195887376003, -0.4619298324035465, 0.8775828953821143, 0.4999993043925968
8.859999999999856, -2.9040265139093124, -0.11282681335500702, -0.46595959899090533, 0.8775829090726353, 0.4999992758364654
8.869999999999855, -2.937443635785141, -0.09719568625336453, -0.4694690749974454, 0.8775829226886657, 0.4999992474357071
8.879999999999855, -2.970860759392054, -0.08145603128141264, -0.47245434176509093, 0.8775829362032949, 0.49999921924645346
8.889999999999855, -3.0042778847154077, -0.06562542333176107, -0.47491206596776653, 0.8775829495898122, 0.49999919132441795
8.899999999999855, -3.0376950117371644, -0.04972153885292766, -0.47683950333322517, 0.8775829628217607, 0.499999163724786
8.909999999999854, -3.07111214043593, -0.03376213611183393, -0.47823450170713905, 0.8775829758729886, 0.49999913650210576
8.919999999999854, -3.1045292707869985, -0.017765035364952834, -0.47909550345603236, 0.8775829887177011, 0.49999910971018047
8.929999999999854, -3.1379464027623962, -0.0017480989602565845, -0.4794215472063761, 0.8775830013305121, 0.4999990834019619
8.939999999999854, 3.1118217708486458, 0.01427078860782818, -0.47921226891790075, 0.8775830136864935, 0.4999990576294459
8.949999999999854, 3.0784046357212875, 0.03027374066817705, -0.4784679022899337, 0.8775830257612247, 0.4999990324435696
8.959999999999853, 3.0449874990725294, 0.046242888345147275, -0.4771892785003036, 0.8775830375308412, 0.4999990078941105
8.969999999999853, 3.0115703609427906, 0.062160400510874333, -0.47537782527710826, 0.8775830489720815, 0.49999898402958853
