Time, aircraft.y(0), aircraft.y(1)
4.479999999999949, -0.052539613232726406, 0.0017419951632364297
4.489999999999949, -0.052539613208489606, 0.0017419952345505165
4.4999999999999485, -0.05253961318710967, 0.0017419953018169777
4.509999999999948, -0.05253961316842352, 0.0017419953652605341
4.519999999999948, -0.05253961315227415, 0.0017419954250945874
4.529999999999948, -0.05253961313851054, 0.0017419954815217154
4.539999999999948, -0.05253961312698755, 0.0017419955347341492
4.549999999999947, -0.05253961311756581, 0.001741995584914233
4.559999999999947, -0.05253961311011161, 0.0017419956322348674
4.569999999999947, -0.05253961310449681, 0.0017419956768599358
4.579999999999947, -0.052539613100598695, 0.0017419957189447155
4.589999999999947, -0.05253961309829984, 0.0017419957586362732
4.599999999999946, -0.05253961309748802, 0.0017419957960738445
4.609999999999946, -0.05253961309805604, 0.0017419958313892
4.619999999999946, -0.05253961309990165, 0.001741995864706996
4.629999999999946, -0.05253961310292734, 0.0017419958961451122
4.6399999999999455, -0.05253961310704027, 0.0017419959258149753
4.649999999999945, -0.052539613112152106, 0.0017419959538218705
4.659999999999945, -0.052539613118178875, 0.001741995980265239
4.669999999999945, -0.052539613125040845, 0.0017419960052389644
4.679999999999945, -0.05253961313266237, 0.0017419960288316467
4.689999999999944, -0.05253961314097178, 0.0017419960511268653
4.699999999999944, -0.05253961314990122, 0.00174199607220343
4.709999999999944, -0.05253961315938653, 0.0017419960921356227
4.719999999999944, -0.0525396131693671, 0.0017419961109934271
4.729999999999944, -0.05253961317978576, 0.0017419961288427496
4.739999999999943, -0.052539613190588634, 0.0017419961457456304
4.749999999999943, -0.05253961320172502, 0.0017419961617604442
4.759999999999943, -0.05253961321314726, 0.0017419961769420938
4.769999999999943, -0.052539613224810634, 0.001741996191342193
4.7799999999999425, -0.052539613236673215, 0.0017419962050092424
4.789999999999942, -0.05253961324869577, 0.0017419962179887976
4.799999999999942, -0.05253961326084164, 0.0017419962303236276
4.809999999999942, -0.05253961327307663, 0.001741996242053868
4.819999999999942, -0.0525396132853689, 0.001741996253217166
4.8299999999999415, -0.05253961329768886, 0.0017419962638488184
4.839999999999941, -0.05253961331000905, 0.0017419962739819036
4.849999999999941, -0.05253961332230407, 0.0017419962836474061
4.859999999999941, -0.05253961333455047, 0.0017419962928743365
4.869999999999941, -0.05253961334672663, 0.0017419963016898445
4.87999999999994, -0.05253961335881272, 0.0017419963101193265
4.88999999999994, -0.05253961337079056, 0.0017419963181865277
4.89999999999994, -0.05253961338264356, 0.0017419963259136396
4.90999999999994, -0.05253961339435665, 0.0017419963333213924
4.9199999999999395, -0.05253961340591617, 0.001741996340429142
4.929999999999939, -0.0525396134173098, 0.0017419963472549527
4.939999999999939, -0.052539613428526505, 0.001741996353815677
4.949999999999939, -0.05253961343955645, 0.001741996360127029
4.959999999999939, -0.05253961345039094, 0.0017419963662036555
4.9699999999999385, -0.052539613461022316, 0.001741996372059202
4.979999999999938, -0.05253961347144395, 0.0017419963777063768
4.989999999999938, -0.05253961348165015, 0.00174199638315701
4.999999999999938, -0.05253961349163609, 0.0017419963884221104
5.009999999999938, -0.0525396135013978, 0.0017419963935119186
5.019999999999937, -0.052539613510932046, 0.0017419963984359567
5.029999999999937, -0.05253961352023635, 0.0017419964032030768
5.039999999999937, -0.052539613529308894, 0.0017419964078215049
5.049999999999937, -0.05253961353814848, 0.0017419964122988834
5.0599999999999365, -0.0525396135467545, 0.0017419964166423107
5.069999999999936, -0.05253961355512688, 0.0017419964208583787
5.079999999999936, -0.052539613563266044, 0.001741996424953208
5.089999999999936, -0.05253961357117288, 0.0017419964289324807
5.099999999999936, -0.0525396135788487, 0.0017419964328014713
5.1099999999999355, -0.05253961358629519, 0.0017419964365650764
5.119999999999935, -0.05253961359351441, 0.001741996440227842
5.129999999999935, -0.05253961360050874, 0.0017419964437939883
5.139999999999935, -0.052539613607280836, 0.0017419964472674349
5.149999999999935, -0.05253961361383364, 0.0017419964506518225
5.159999999999934, -0.05253961362017034, 0.0017419964539505343
5.169999999999934, -0.052539613626294314, 0.0017419964571667155
5.179999999999934, -0.052539613632209145, 0.0017419964603032918
5.189999999999934, -0.052539613637918585, 0.0017419964633629866
5.199999999999934, -0.05253961364342653, 0.0017419964663483371
5.209999999999933, -0.052539613648737014, 0.0017419964692617087
5.219999999999933, -0.05253961365385417, 0.0017419964721053095
5.229999999999933, -0.05253961365878223, 0.001741996474881203
5.239999999999933, -0.05253961366352549, 0.0017419964775913198
5.2499999999999325, -0.05253961366808833, 0.0017419964802374696
5.259999999999932, -0.05253961367247515, 0.0017419964828213504
5.269999999999932, -0.05253961367669041, 0.001741996485344559
5.279999999999932, -0.05253961368073858, 0.0017419964878085995
5.289999999999932, -0.05253961368462414, 0.0017419964902148912
5.299999999999931, -0.05253961368835157, 0.0017419964925647767
5.309999999999931, -0.05253961369192534, 0.0017419964948595286
5.319999999999931, -0.052539613695349915, 0.0017419964971003559
5.329999999999931, -0.05253961369862971, 0.0017419964992884103
5.339999999999931, -0.05253961370176912, 0.0017419965014247908
5.34999999999993, -0.05253961370477251, 0.0017419965035105494
5.35999999999993, -0.05253961370764417, 0.0017419965055466954
5.36999999999993, -0.052539613710388365, 0.0017419965075341996
5.37999999999993, -0.05253961371300928, 0.001741996509473998
